0,1,2,3,4,5,6,7,8,9
5.9700947e-16,6.9822986e-14,1.4043166e-12,4.9288282e-08,7.6437216e-05,8.0760226e-10,1.8235546e-18,1.7729311e-05,4.950297e-09,0.99990577
0.99999994,3.286065e-35,4.679169e-24,7.083399e-34,2.1118215e-30,8.4765443e-29,2.7381003e-20,1.8341811e-22,9.8659094e-30,2.929656e-25
5.1352092e-18,1.3497957e-20,8.152232e-15,1.4164175e-09,2.0894063e-07,1.2926167e-11,2.1049886e-24,5.0888684e-06,7.241852e-13,0.9999947
9.225567e-27,0.99999994,2.7048147e-22,3.6123228e-23,9.4081186e-23,2.2300959e-21,1.3470281e-23,1.988629e-17,2.9039023e-22,1.1690244e-23
1.2880393e-21,0.99999994,1.7480323e-11,1.0744356e-13,8.694919e-11,3.1943797e-21,4.116385e-20,3.0468804e-08,1.8790582e-13,1.0947301e-14
1.2996689e-19,3.366811e-23,1.0453863e-25,2.2456278e-14,8.309766e-30,0.99999994,6.2935276e-18,8.666329e-25,4.346499e-17,9.375387e-20
0.0,9.477297e-34,1.4533317e-24,5.3744354e-27,3.0898336e-36,0.0,0.0,0.99999994,0.0,1.4340736e-23
1.4437389e-18,3.945854e-09,1.04980476e-14,5.716953e-14,0.999993,7.0331566e-13,2.560086e-16,1.652581e-09,4.2671127e-12,6.9072785e-06
0.0,9.801547e-28,0.99999994,5.1974606e-23,3.9387763e-27,0.0,9.917518e-32,8.5986535e-26,6.8999654e-34,0.0
1.0732372e-28,0.0,0.0,0.0,1.29672795e-33,6.877676e-28,0.0,0.99999994,0.0,3.8804263e-16
5.995502e-17,1.180529e-08,4.199229e-15,4.3591987e-16,0.99897695,3.4621543e-14,6.799268e-16,0.0005030758,5.5722295e-11,0.00051980803
1.3035848e-29,5.249998e-19,1.3263137e-12,1.3164622e-15,1.5659858e-25,1.5516415e-27,7.503454e-34,0.99999994,5.5432855e-26,4.418533e-18
4.56023e-28,2.2246635e-16,2.4505589e-12,7.157866e-15,1.3248292e-24,9.4526714e-27,4.813483e-33,0.99999994,3.1552584e-23,2.7626132e-17
0.0010446806,0.00033305562,0.002294862,0.0052213515,2.2159442e-05,0.9735893,0.0018287792,0.0017740491,0.013261146,0.0006305204
3.566735e-18,7.5315524e-13,1.6734339e-14,1.8876485e-19,0.99999994,4.2232277e-18,2.1530864e-16,2.9912356e-10,2.7127266e-17,1.0494944e-09
7.7909194e-31,5.924622e-16,0.99999994,4.4501523e-16,0.0,5.319667e-35,5.951922e-30,2.915859e-21,5.765326e-22,0.0
1.816601e-27,1.3011021e-27,1.770972e-24,1.8801301e-28,3.2947897e-27,1.2231157e-21,0.99999994,4.7584836e-37,1.2317207e-30,9.3239213e-35
8.125425e-36,1.901963e-16,0.99999994,4.7396728e-17,0.0,6.2197544e-33,4.3409332e-31,1.8916367e-17,4.78423e-18,0.0
2.7172855e-15,1.6151795e-15,6.011926e-14,6.355884e-06,8.3789934e-16,0.99973655,1.5900123e-10,1.3433899e-15,0.00025701436,1.3147786e-07
3.58586e-19,9.981109e-21,6.659449e-25,5.0194343e-19,6.972041e-26,0.99999994,1.8112218e-15,3.323098e-22,1.7340915e-15,4.547649e-22
7.260344e-27,0.99999994,8.595754e-14,1.5490276e-12,3.8074375e-14,8.55548e-15,4.8906747e-14,1.5399394e-16,2.1751315e-13,8.967142e-19
2.5980454e-14,7.158176e-19,3.2997676e-20,5.0302716e-15,2.1399875e-20,6.3709166e-07,0.99999934,5.278241e-22,9.930418e-14,3.9252137e-20
4.484953e-12,2.8037675e-07,2.832652e-05,2.6200004e-08,1.5115038e-11,7.0360097e-13,4.7214608e-15,0.99997133,6.0685935e-12,2.3264796e-08
6.610576e-32,1.4786902e-27,1.1790864e-18,3.9130296e-21,1.899038e-27,1.4193886e-32,0.0,0.99999994,7.0039737e-34,4.4939395e-18
3.1524607e-27,9.515446e-26,3.8424882e-20,9.925661e-31,0.99999994,3.7565512e-23,2.095101e-21,8.73428e-22,7.6042235e-26,8.853846e-13
1.9633822e-20,1.4198283e-23,3.2618362e-20,1.0966863e-14,1.498619e-09,1.5495984e-15,1.9339566e-24,1.0581004e-10,5.7458e-17,0.99999994
3.045972e-28,1.1268316e-18,1.1993414e-18,3.6945045e-15,2.0103545e-22,3.896609e-09,3.5409554e-15,3.6778372e-25,0.99999994,4.765142e-18
3.685777e-30,2.9448786e-28,5.7253314e-21,1.8233757e-21,1.7049351e-23,1.0604622e-29,0.0,0.99999994,7.790733e-33,3.3159421e-15
5.211763e-13,8.2598646e-08,4.6305193e-08,3.0783376e-06,2.6927689e-08,9.106671e-08,9.12279e-11,4.630638e-10,0.99999636,2.8311885e-07
9.47416e-25,1.6588528e-15,0.99999994,2.0340089e-11,2.3451224e-36,8.357747e-28,3.0711903e-25,1.1297584e-18,3.845103e-10,5.12249e-29
5.629388e-11,1.7683581e-07,1.8951626e-12,9.180678e-13,1.973348e-07,5.807808e-07,0.99999803,1.7269943e-12,9.29364e-07,1.0131792e-09
2.8596643e-13,0.0008186447,5.427469e-08,5.138703e-08,1.638591e-09,4.151641e-12,1.9021087e-16,0.9991804,1.2338097e-10,9.007844e-07
6.71017e-32,1.7588944e-38,7.2040883e-35,0.0,3.6265432e-31,9.6521463e-32,0.99999994,2.22301e-38,6.683282e-36,0.0
1.1772748e-26,5.5412306e-20,8.765712e-17,2.1865756e-12,3.6784041e-22,1.9635966e-15,2.87811e-20,1.8523254e-26,0.99999994,9.7776646e-17
1.5576093e-16,6.467122e-07,3.9621736e-10,6.198636e-10,4.1769768e-11,8.3154e-09,3.569515e-11,6.656986e-12,0.9999992,2.373017e-10
0.0,1.1517922e-30,2.1687966e-25,0.99999994,8.861962e-34,2.579968e-22,0.0,1.528374e-25,4.7201973e-20,1.276428e-20
2.002038e-27,2.1282527e-17,2.5581242e-14,1.577948e-11,1.0473422e-25,5.4823967e-14,1.9493146e-20,7.960207e-23,0.99999994,2.4540709e-20
0.0,0.0,0.99999994,4.100245e-34,0.0,0.0,1.8334133e-35,4.6615804e-33,0.0,0.0
7.2888316e-30,0.99999994,2.9259271e-24,1.4357504e-28,1.0720715e-20,3.8667717e-24,9.0971754e-26,1.2594997e-19,2.5435918e-25,3.0080694e-24
2.0536447e-06,1.99237e-07,0.999965,2.276349e-06,3.076657e-11,5.3928875e-11,1.1707084e-08,7.4503447e-07,2.9658866e-05,2.596181e-08
2.2184962e-14,4.2570942e-12,0.9999998,3.0779955e-08,2.8370741e-09,2.3824178e-12,1.012083e-11,9.646779e-08,7.167156e-15,5.5697905e-15
0.9756895,9.501979e-05,3.8860904e-05,0.00030873617,1.0596838e-06,0.018392183,0.004468129,0.00096185243,7.5464304e-06,3.7191126e-05
1.0344767e-06,3.4393535e-05,3.4078792e-05,9.0841843e-07,0.98643464,1.2853243e-06,6.356897e-07,0.0009751464,2.9991868e-06,0.012514818
6.447189e-36,0.99999994,2.6538728e-24,4.0192296e-30,6.7187256e-17,2.7958495e-32,7.2069233e-34,7.585624e-18,4.2280078e-29,1.6190032e-24
7.570733e-34,9.406853e-25,2.3606308e-22,3.2810966e-25,6.6347625e-29,1.2181778e-32,0.0,0.99999994,5.681532e-37,2.9297975e-20
0.99999994,1.3672443e-23,5.838926e-12,1.0995415e-17,1.0541077e-18,1.9800839e-16,1.5921086e-11,7.504475e-14,7.443557e-19,8.0221555e-14
0.99999994,4.175799e-23,1.2089936e-12,1.5288591e-16,2.8579944e-17,8.0211333e-17,9.777218e-13,3.209976e-15,2.2401774e-18,5.3168406e-15
0.99999994,7.26942e-38,1.4979697e-21,2.63771e-27,2.4844375e-36,6.9404745e-30,7.590603e-18,9.003459e-30,3.714892e-33,4.7712215e-31
1.931046e-15,0.99999994,7.081632e-11,2.710197e-10,1.1519056e-09,5.633399e-13,2.7894917e-12,6.47828e-09,1.8250169e-11,7.387784e-12
3.0312372e-15,2.5081708e-12,2.9238931e-12,9.280605e-11,0.00024907375,7.0313644e-11,1.2525457e-15,7.859488e-05,2.2286053e-09,0.9996723
0.99999994,8.724972e-26,1.16868014e-17,1.5539979e-21,1.0770486e-26,3.852281e-18,2.202386e-11,1.4862458e-19,9.540166e-25,1.745469e-20
1.4654079e-37,0.99999994,1.001528e-28,7.3993714e-32,1.8410138e-24,5.7128505e-29,2.8979104e-33,1.8535891e-20,1.7024482e-28,2.649874e-26
7.6829365e-14,1.2004273e-16,3.6631184e-19,1.2738427e-16,8.4817016e-18,1.5455947e-09,0.99999994,3.2148893e-23,1.9174976e-13,8.1668255e-19
3.4804736e-32,7.3556935e-32,2.5877822e-31,9.369655e-15,0.0,0.99999994,2.6461738e-21,9.434498e-38,3.5012038e-19,1.02897044e-26
7.4093044e-27,9.533797e-18,2.4145526e-14,3.957746e-12,8.2362514e-26,3.534029e-17,8.569621e-23,1.6094089e-25,0.99999994,4.968172e-19
2.2118972e-36,4.4018666e-23,2.3435103e-23,2.7973284e-20,4.4539535e-25,9.20614e-24,8.5998296e-27,1.64601e-33,0.99999994,4.373546e-23
2.7977972e-28,3.7198447e-16,0.99999994,3.520995e-14,6.6155003e-38,3.7345196e-30,1.22923534e-26,7.45736e-14,2.088091e-18,8.171633e-32
3.6183827e-20,9.815095e-20,2.2299326e-15,1.1149733e-13,4.18433e-23,3.4484422e-15,7.0638866e-20,1.5488763e-24,0.99999994,2.3383201e-17
1.3394286e-19,3.898257e-20,7.749905e-16,0.005623269,4.2158837e-15,0.20267414,2.3134701e-18,3.3947095e-16,0.7916849,1.7639928e-05
1.6634809e-19,9.2919253e-20,1.7989693e-17,1.3766291e-09,3.519254e-07,9.721237e-14,4.814823e-25,1.4471668e-07,1.5139772e-13,0.99999946
0.0,6.9836744e-33,0.99999994,5.788939e-26,0.0,0.0,1.0814524e-36,5.9360846e-26,0.0,0.0
6.582969e-25,3.7164e-15,8.896824e-10,0.99999994,4.9527447e-21,2.8209551e-14,3.2002537e-24,5.5640304e-17,5.7653864e-09,1.5361711e-18
2.653726e-19,1.5203422e-18,1.5630779e-18,6.313939e-07,1.3098639e-23,0.99999934,1.3179538e-15,2.9433938e-21,2.729877e-15,7.14973e-15
7.364207e-05,0.0009723577,0.0028765916,0.007541808,0.5244099,0.0029512688,4.8720183e-05,0.018062556,0.0036924123,0.43937078
1.0592549e-26,0.99999994,1.1969629e-21,2.6788078e-20,5.8376137e-19,4.5416035e-20,1.7370985e-21,4.57641e-17,3.1929178e-21,9.448374e-21
0.96378887,7.709768e-10,0.033652756,3.952183e-07,6.739941e-07,9.705107e-09,2.5926644e-05,1.230257e-06,0.0019522941,0.0005778824
1.5122388e-19,4.1517694e-22,2.0353832e-18,7.126678e-13,2.4974053e-08,1.6626992e-14,9.620122e-26,1.18636985e-08,1.0397476e-16,0.99999994
8.7659395e-26,1.838756e-14,0.99999994,1.7652218e-13,4.9755446e-36,1.110995e-28,1.6567213e-23,3.689568e-19,1.519753e-24,6.266728e-38
3.658115e-15,3.4870025e-16,5.2153105e-11,2.5330866e-18,0.99997,2.5665178e-10,6.157383e-12,1.1581038e-12,3.9360583e-13,2.9870147e-05
0.0,3.3348086e-28,2.5229036e-24,0.99999994,0.0,1.3433021e-24,0.0,5.6402336e-18,1.5309275e-28,9.0707995e-27
8.052245e-26,9.016196e-33,2.4872716e-22,1.4128044e-31,7.3237525e-23,2.0385971e-21,0.99999994,2.4821824e-29,1.4261588e-29,1.0707616e-31
4.8509126e-29,9.8917835e-33,9.2355226e-29,1.7272253e-30,9.4497775e-29,2.4255347e-28,0.0,0.99999994,1.1960585e-37,1.6477708e-16
5.461297e-20,7.4616147e-10,0.9999998,9.60862e-08,7.001669e-21,6.152018e-22,3.682477e-21,3.5784816e-11,9.075908e-15,2.384224e-22
0.99999994,2.3541027e-29,9.608427e-25,1.1898446e-33,0.0,1.2739604e-22,3.854115e-20,1.7802593e-23,4.571537e-34,3.3212077e-38
3.520442e-23,1.1199277e-26,9.4793e-31,1.4879216e-31,1.7972549e-25,1.1203376e-19,0.99999994,3.3537523e-36,8.415956e-25,5.1145576e-31
2.0060639e-30,1.1015135e-34,2.3651465e-37,0.0,1.7108337e-35,1.4114649e-21,0.99999994,0.0,1.8738129e-30,0.0
8.579033e-25,0.99999994,8.448454e-15,1.9750587e-17,4.236054e-11,3.8161564e-17,6.2793577e-17,1.5659766e-14,3.7657625e-08,2.7640797e-16
1.651871e-19,1.13193875e-14,3.5702937e-14,1.2876932e-16,0.99984694,8.7731526e-13,1.873158e-19,1.2434252e-12,6.427285e-17,0.00015314245
0.0,0.0,0.0,0.99999994,0.0,1.1348218e-31,0.0,1.5424105e-36,5.7699906e-37,1.226523e-34
2.1442128e-13,2.7020997e-09,3.903061e-11,3.9919694e-08,0.004790544,5.1451204e-10,8.7241503e-16,0.0012945051,1.139981e-08,0.99391496
1.745315e-21,1.3858892e-18,4.3234534e-14,9.539627e-16,5.464539e-16,2.3248952e-20,1.1025564e-26,0.99999994,1.2624459e-23,4.007786e-11
7.212598e-12,8.435127e-06,1.0499742e-06,2.4779554e-08,0.9708092,2.727289e-09,6.0575195e-10,0.028278993,1.2720387e-08,0.0009022813
0.9999998,9.1015206e-17,4.485191e-09,2.2903163e-14,5.447109e-12,1.759373e-13,9.762493e-10,2.3011189e-10,6.654435e-13,9.22592e-08
0.0010812907,0.012540481,0.02329702,0.12972759,0.018540813,0.0109722605,0.0014830928,0.024267588,0.73407006,0.044019815
8.264925e-18,1.3206827e-07,0.9999998,1.2198753e-09,5.518076e-25,2.145423e-21,8.891527e-18,4.8909643e-10,8.485953e-15,4.1106376e-22
0.99999994,1.3158269e-34,2.0385254e-30,8.497551e-30,1.4034485e-29,4.2195436e-24,1.5150855e-19,7.715183e-22,1.6322042e-33,6.897215e-23
3.818105e-26,1.0803715e-22,7.670698e-21,1.4992366e-24,6.1056695e-18,8.007771e-25,1.2702962e-30,0.99999994,7.098507e-30,4.1306568e-14
1.325408e-11,5.307645e-08,0.00013196966,0.99907064,1.0395403e-09,1.0280967e-07,4.0651193e-13,0.00078248815,1.3759779e-05,9.57039e-07
0.99999994,1.6112556e-35,1.5786914e-30,1.798842e-37,3.1252675e-35,1.2668229e-28,4.282008e-22,1.4643895e-24,4.2943325e-34,8.58904e-28
0.0,0.0,0.0,1.10186824e-16,0.0,0.99999994,5.3298576e-30,0.0,2.305565e-25,8.880843e-27
0.99999994,7.4633416e-35,4.691296e-35,1.7455298e-34,0.0,7.3777984e-20,3.929289e-21,7.757868e-27,0.0,1.2898184e-37
0.00021194112,1.1575537e-07,0.021089815,0.0030582412,0.0172722,0.0030864747,2.0631005e-05,0.00079457805,0.11077495,0.8436911
0.9999564,4.997838e-11,5.4304466e-10,1.9185562e-12,6.2701794e-10,5.2125227e-08,3.9267492e-05,4.2227516e-06,9.973642e-12,1.4239913e-09
0.99999994,0.0,0.0,0.0,0.0,0.0,1.4174392e-34,1.2777518e-37,0.0,0.0
4.1885845e-20,2.0539085e-17,1.6991715e-13,6.170946e-20,0.99999994,2.6906407e-17,4.3300912e-13,3.8077098e-16,1.1555112e-22,1.2516873e-12
3.2175534e-13,0.00013249429,8.752244e-05,7.341254e-09,7.8870126e-11,3.659972e-16,1.0718752e-15,0.99977994,4.563013e-12,8.206273e-09
4.661513e-24,0.99999994,1.0641923e-18,7.7861866e-18,1.5131173e-17,2.1413464e-18,9.168942e-19,1.566902e-15,1.6472169e-17,1.2403987e-19
3.3363974e-29,5.549492e-16,7.302911e-12,2.802481e-13,1.1958663e-23,3.0238148e-27,1.1879488e-33,0.99999994,1.7744032e-21,6.6149684e-16
1.807245e-24,0.99999994,3.5239345e-16,2.2861807e-20,3.366032e-13,4.96621e-23,1.0876785e-22,5.2403297e-13,1.1059687e-18,4.490221e-18
1.2308736e-25,0.99999994,1.6649474e-20,2.3185071e-22,2.0555701e-17,6.4831234e-21,9.807478e-24,7.130233e-15,1.119623e-21,8.4507584e-19
2.2758887e-11,1.3376818e-10,3.7160735e-08,0.9087337,6.725902e-11,0.090579495,2.3429435e-11,8.7634415e-09,0.0006737038,1.3141147e-05
0.0,1.1941003e-26,3.009735e-23,0.99999994,1.3943919e-30,4.474556e-19,0.0,2.4197689e-20,5.9947057e-18,1.1871962e-19
0.0,1.5927023e-28,3.5159543e-26,0.99999994,1.7859715e-32,3.5619653e-24,0.0,2.26511e-22,1.0254449e-24,1.3688261e-22
2.1070299e-26,2.4746076e-23,2.7289255e-19,1.301038e-19,1.0893519e-22,9.968233e-24,1.9087332e-35,0.99999994,9.228479e-29,5.946447e-13
2.426992e-17,1.5481294e-12,0.9999997,4.392003e-08,1.4609766e-21,4.0273724e-18,2.0463475e-15,2.1172826e-07,1.5404326e-16,4.5115723e-21
2.3766105e-15,4.002382e-06,4.1928584e-07,7.7497276e-07,4.6871144e-12,3.982273e-09,4.1080608e-11,5.74832e-11,0.9999947,2.5965327e-10
8.4919575e-27,3.046508e-27,7.0993655e-25,3.1484234e-34,6.20577e-26,1.2783791e-17,0.99999994,3.5277013e-38,1.9195121e-26,2.8548737e-35
0.0,1.0628965e-21,5.108244e-22,0.99999994,6.4680416e-25,3.4290566e-21,0.0,1.1593347e-22,7.7826e-24,1.7631065e-23
2.9718451e-24,5.720734e-14,3.3109988e-12,7.435031e-11,1.0964283e-19,1.2351184e-14,3.1364585e-20,8.57503e-20,0.99999994,8.846333e-17
4.2146794e-34,1.3144423e-19,1.855472e-19,3.4011423e-19,4.7321335e-27,3.190115e-30,0.0,0.99999994,5.6091997e-28,8.694942e-17
2.7338694e-15,5.126342e-06,2.810701e-07,3.5856107e-09,1.8311124e-06,3.3523605e-08,9.985985e-09,2.4090667e-08,0.9999921,5.8305824e-07
5.1092824e-20,9.74719e-12,1.3240311e-16,2.8078605e-19,0.99999994,1.4113177e-16,5.302189e-18,1.7896744e-10,1.76913e-15,1.39446605e-08
1.1939783e-32,4.6703817e-22,3.2439166e-21,0.99999994,1.2142842e-26,2.6789172e-11,1.5336198e-31,1.8212079e-20,2.3360574e-23,1.3579208e-21
4.5675165e-24,1.4228361e-25,3.0671306e-23,7.035655e-11,2.2135123e-26,0.99999994,1.9494961e-17,1.0148424e-28,3.1833004e-12,7.6375775e-16
1.2703728e-09,2.7382279e-11,1.3884884e-09,1.0200436e-12,3.2561855e-09,3.680227e-08,0.99999994,8.721131e-14,2.2252792e-12,8.9881634e-13
0.99999994,0.0,1.981725e-37,1.4943953e-38,1.6807963e-38,3.7248082e-27,3.265118e-23,1.5582272e-25,5.1366364e-37,2.120385e-31
0.99999994,9.006114e-28,4.116034e-15,8.769177e-20,1.3187704e-21,1.4120088e-21,6.0319646e-16,7.661702e-18,3.5163888e-23,1.1081352e-18
0.99999994,3.7030833e-30,9.954759e-28,1.0028946e-32,5.4409303e-31,2.1611665e-24,1.64167e-19,1.6886651e-20,2.1016472e-30,5.4097198e-24
0.0,1.0124576e-26,1.7509854e-26,0.99999994,1.6651366e-29,1.1526804e-22,0.0,9.6625273e-26,2.6764722e-25,1.5258873e-24
1.2963138e-31,0.99999994,2.4126012e-25,2.865197e-26,1.9223949e-23,8.926638e-25,3.4431614e-28,6.5627827e-18,2.1064514e-26,5.5569443e-25
1.0859147e-07,1.2913212e-06,4.0288953e-05,0.99429065,3.1019931e-06,0.0028640977,9.457449e-09,2.5429657e-05,0.000938664,0.0018362504
5.5197015e-05,5.838408e-14,2.0663955e-10,3.833412e-12,4.6808425e-11,8.406724e-08,0.9999446,3.9922332e-13,5.7655845e-09,1.1181181e-14
1.2235077e-14,1.7105185e-23,3.1190324e-17,5.4705305e-22,0.99969125,4.8512297e-06,8.1367905e-11,6.1375573e-07,2.3131358e-15,0.00030329428
1.9773143e-23,8.827927e-17,9.296017e-14,0.99999994,8.18707e-19,1.3390139e-14,1.1503932e-27,1.1112897e-13,1.216354e-15,2.5718568e-14
2.6335193e-18,4.638238e-14,3.3103525e-13,1.2059665e-17,0.9999998,2.2954921e-12,2.0162135e-15,5.573999e-15,2.4330092e-16,9.8236384e-08
3.450051e-28,1.3104668e-27,9.160286e-31,3.5340316e-12,1.7434589e-28,0.99999994,5.75999e-20,3.3582177e-30,2.1247937e-20,8.178579e-19
1.2864317e-10,3.9000188e-15,6.7366233e-15,3.3071701e-06,1.2431114e-15,0.9999966,2.558927e-13,8.090384e-14,8.399956e-10,3.13703e-08
7.3023706e-19,8.664127e-11,4.0536755e-11,6.655322e-10,2.3401218e-14,7.2159384e-10,3.483343e-13,1.5164755e-16,0.99999994,5.5242525e-12
3.272583e-33,0.0,0.0,0.0,1.8294251e-34,1.5449308e-36,0.0,0.99999994,0.0,1.6581473e-19
5.4693135e-24,8.909385e-26,2.8242922e-22,8.1229954e-24,1.7454667e-15,1.3001083e-22,2.565697e-30,0.99999994,1.7805604e-28,7.752222e-11
9.631336e-23,1.2303321e-09,0.99999994,9.395359e-10,5.0181696e-27,1.8728593e-26,6.658312e-23,9.6291725e-11,8.5140496e-19,1.0890671e-26
2.4148196e-05,0.0023539814,0.00026730113,0.0007640422,2.547393e-05,0.00055896817,0.0005871673,9.707303e-06,0.9951168,0.00029243613
1.2206052e-18,2.008547e-13,1.0441601e-15,1.0016281e-19,0.99999994,2.5356135e-14,3.865232e-12,3.2635299e-12,3.1850023e-11,5.341519e-08
1.8041717e-10,4.9671275e-08,1.0124793e-06,0.99998444,7.1343714e-10,7.198544e-07,3.4642534e-13,1.781147e-06,9.464966e-06,2.4188994e-06
1.2656178e-13,4.351125e-18,2.5399427e-20,4.5189395e-12,2.3635762e-23,0.99999994,1.3890291e-16,1.5957597e-15,1.3604343e-15,6.523779e-15
2.5089729e-20,4.9541667e-19,3.2787291e-19,8.307284e-25,1.8159078e-20,1.4166111e-13,0.99999994,1.2884762e-29,8.607878e-18,8.973364e-28
3.5688796e-12,3.7122776e-13,2.1171949e-12,0.00015730647,2.6024847e-13,0.99984264,3.8224444e-11,9.357583e-13,4.5994544e-10,1.6034488e-07
1.6706459e-12,1.2734139e-06,0.0002696612,0.9963849,8.09144e-09,8.608563e-09,1.2390482e-13,0.0002967784,0.0030449524,2.280421e-06
1.8067226e-30,3.6163728e-25,1.6420144e-19,6.5936384e-21,9.905855e-28,3.3522074e-27,0.0,0.99999994,7.108278e-33,1.3896113e-17
1.2053405e-09,1.1338168e-09,4.825334e-08,0.8396379,2.3475975e-08,0.15698302,6.8214094e-11,5.3500315e-07,0.0020138915,0.0013645944
2.0727541e-22,4.117184e-21,2.3990832e-17,9.136154e-20,1.5660263e-19,4.6422972e-23,3.211482e-30,0.99999994,1.390978e-27,2.4732752e-13
2.6860135e-26,5.282591e-16,1.3876952e-15,1.9557622e-15,4.6697385e-23,3.312552e-16,2.704281e-20,3.84565e-23,0.99999994,3.918024e-18
0.0,6.912587e-26,7.893673e-25,0.99999994,3.8976057e-31,1.2811677e-23,0.0,7.004047e-21,8.907783e-27,2.999188e-25
0.99999994,2.0368186e-27,9.594672e-14,1.2599111e-22,1.7237973e-21,2.0214105e-24,9.926532e-16,3.821486e-18,7.636043e-21,5.1204313e-17
4.2442547e-26,6.2471815e-30,1.7451943e-22,5.7244143e-36,0.99999994,4.44405e-29,7.514729e-22,5.825334e-19,1.00200515e-29,2.2292e-16
3.1451267e-24,1.1015324e-23,4.324504e-24,3.399551e-09,9.49929e-22,0.99999994,3.0622358e-13,8.5759195e-26,6.826296e-11,1.1734005e-12
5.997842e-17,0.99999994,9.399484e-13,6.833327e-12,1.4884924e-12,5.0684755e-13,1.2516061e-12,2.2252804e-11,3.0817846e-12,2.789856e-14
2.7383777e-07,0.00013836265,0.9979356,0.0018585777,2.6277388e-13,1.6089449e-09,5.288198e-10,2.5530451e-05,4.15834e-05,3.81788e-09
2.6696824e-24,4.7355684e-14,4.6805225e-14,1.2374928e-18,4.408984e-19,1.24995596e-26,1.2305237e-29,0.99999994,2.16279e-25,2.6960337e-14
2.5900052e-23,6.0692454e-22,5.997196e-19,6.5906106e-24,6.322818e-24,1.5746431e-12,0.99999994,7.0557517e-28,6.2931434e-18,8.888126e-28
2.783441e-25,8.235854e-16,6.197809e-11,0.99999994,6.1312235e-19,1.5818427e-13,1.1274173e-24,2.1421719e-14,3.659976e-19,6.961245e-20
0.99999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3203505e-29,1.6951836e-28,0.99999994,5.0724002e-14,1.0858162e-31,1.4875958e-34,6.577494e-33,2.2430934e-18,2.2189725e-27,4.3571975e-36
6.255534e-28,5.667811e-21,3.6275685e-15,8.5222187e-16,3.596917e-26,2.3113696e-24,3.5195053e-36,0.99999994,7.1329883e-28,4.9777e-17
7.518595e-16,5.8285636e-06,2.228546e-08,9.893096e-05,0.0021126163,1.8787667e-07,3.848928e-13,2.7839582e-05,0.99434745,0.0034071961
0.0,0.0,0.0,0.0,0.0,0.0,0.99999994,0.0,0.0,0.0
3.7154217e-30,0.99999994,7.525175e-21,1.180481e-19,1.6574073e-19,7.781391e-22,3.4362456e-21,2.4783264e-18,1.1150932e-19,8.2932026e-23
